file,target,identifier
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1928/08_01/bmtnaac_1928-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1928-08_01,ark:/88435/qf85nd931
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1928/09_01/bmtnaac_1928-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1928-09_01,ark:/88435/kp78gk02c
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1928/10_01/bmtnaac_1928-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1928-10_01,ark:/88435/fx719q124
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1928/11_01/bmtnaac_1928-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1928-11_01,ark:/88435/b8515r020
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1928/12_01/bmtnaac_1928-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1928-12_01,ark:/88435/6h440w11d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/01_01/bmtnaac_1929-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-01_01,ark:/88435/2r36v117s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/02_01/bmtnaac_1929-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-02_01,ark:/88435/z029p736q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/03_01/bmtnaac_1929-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-03_01,ark:/88435/t722hc44h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/04_01/bmtnaac_1929-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-04_01,ark:/88435/pg15bh53x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/05_01/bmtnaac_1929-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-05_01,ark:/88435/jq085n62b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/07_01/bmtnaac_1929-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-07_01,ark:/88435/f1881p540
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/08_01/bmtnaac_1929-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-08_01,ark:/88435/9880vt63x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/09_01/bmtnaac_1929-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-09_01,ark:/88435/5h73pz70c
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/10_01/bmtnaac_1929-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-10_01,ark:/88435/1r66j377k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/11_01/bmtnaac_1929-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-11_01,ark:/88435/x059c9970
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1929/12_01/bmtnaac_1929-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1929-12_01,ark:/88435/s7526g066
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/01_01/bmtnaac_1930-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-01_01,ark:/88435/nk322g98v
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/02_01/bmtnaac_1930-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-02_01,ark:/88435/ht24wn08b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/03_01/bmtnaac_1930-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-03_01,ark:/88435/d217qs170
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/04_01/bmtnaac_1930-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-04_01,ark:/88435/8910jx23t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/05_01/bmtnaac_1930-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-05_01,ark:/88435/4j03d230n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/06_01/bmtnaac_1930-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-06_01,ark:/88435/0r967638s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/07_01/bmtnaac_1930-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-07_01,ark:/88435/w0892d59p
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/09_01/bmtnaac_1930-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-09_01,ark:/88435/rb68xf49z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/10_01/bmtnaac_1930-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-10_01,ark:/88435/mk61rk587
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/11_01/bmtnaac_1930-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-11_01,ark:/88435/gt54kq67n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1930/12_01/bmtnaac_1930-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1930-12_01,ark:/88435/c247dv74b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/01_01/bmtnaac_1931-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-01_01,ark:/88435/794080811
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/02_01/bmtnaac_1931-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-02_01,ark:/88435/3j333489b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/04_01/bmtnaac_1931-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-04_01,ark:/88435/zs25xc11p
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/05_01/bmtnaac_1931-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-05_01,ark:/88435/v405sd021
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/06_01/bmtnaac_1931-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-06_01,ark:/88435/qb98mj12r
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/07_01/bmtnaac_1931-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-07_01,ark:/88435/kk91fp20j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/08_01/bmtnaac_1931-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-08_01,ark:/88435/ft848t26w
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/09_01/bmtnaac_1931-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-09_01,ark:/88435/b2773z33k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/10_01/bmtnaac_1931-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-10_01,ark:/88435/6969z341j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/11_01/bmtnaac_1931-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-11_01,ark:/88435/2j62s750t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1931/12_01/bmtnaac_1931-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1931-12_01,ark:/88435/xw42nb554
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/01_01/bmtnaac_1932-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-01_01,ark:/88435/t435gg64s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/02_01/bmtnaac_1932-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-02_01,ark:/88435/pc289m72q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/03_01/bmtnaac_1932-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-03_01,ark:/88435/jm214r79d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/04_01/bmtnaac_1932-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-04_01,ark:/88435/dv13zw86h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/05_01/bmtnaac_1932-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-05_01,ark:/88435/9306t1942
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/06_01/bmtnaac_1932-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-06_01,ark:/88435/5999n604q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/07_01/bmtnaac_1932-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-07_01,ark:/88435/1n79h694d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/08_01/bmtnaac_1932-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-08_01,ark:/88435/ww72bf16b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1932/12_01/bmtnaac_1932-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1932-12_01,ark:/88435/s4655k24h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/01_01/bmtnaac_1933-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-01_01,ark:/88435/nc580q30g
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/02_01/bmtnaac_1933-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-02_01,ark:/88435/hm50tv37t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/03_01/bmtnaac_1933-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-03_01,ark:/88435/cv43p0454
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/04_01/bmtnaac_1933-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-04_01,ark:/88435/8336h4558
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/06_01/bmtnaac_1933-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-06_01,ark:/88435/4f16c546c
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/07_01/bmtnaac_1933-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-07_01,ark:/88435/0p0969568
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/09_01/bmtnaac_1933-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-09_01,ark:/88435/vx021h75t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/10_01/bmtnaac_1933-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-10_01,ark:/88435/r494vn820
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/11_01/bmtnaac_1933-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-11_01,ark:/88435/mc87ps89t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933/12_01/bmtnaac_1933-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933-12_01,ark:/88435/gm80hx97m
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1933_01/bmtnaac_1933_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1933_01,ark:/88435/bv73c307t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/01_01/bmtnaac_1934-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-01_01,ark:/88435/76537399q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/02_01/bmtnaac_1934-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-02_01,ark:/88435/3f462809j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/03_01/bmtnaac_1934-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-03_01,ark:/88435/zp38wg27d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/04_01/bmtnaac_1934-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-04_01,ark:/88435/tx31qm34q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/05_01/bmtnaac_1934-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-05_01,ark:/88435/q524jr41d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/06_01/bmtnaac_1934-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-06_01,ark:/88435/kd17cw50t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/07_01/bmtnaac_1934-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-07_01,ark:/88435/fn107160z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/08_01/bmtnaac_1934-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-08_01,ark:/88435/9z903250d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/09_01/bmtnaac_1934-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-09_01,ark:/88435/6682x6606
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/10_01/bmtnaac_1934-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-10_01,ark:/88435/2f75rb671
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/11_01/bmtnaac_1934-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-11_01,ark:/88435/xp68kj857
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934/12_01/bmtnaac_1934-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934-12_01,ark:/88435/sx61dp931
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1934_01/bmtnaac_1934_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1934_01,ark:/88435/p5547v02m
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1935/02_01/bmtnaac_1935-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1935-02_01,ark:/88435/jd473011d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1935/03_01/bmtnaac_1935-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1935-03_01,ark:/88435/dr26z103n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1935/04_01/bmtnaac_1935-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1935-04_01,ark:/88435/9019s5129
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1935/05_01/bmtnaac_1935-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1935-05_01,ark:/88435/5712m918h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaac/issues/1935/06_01/bmtnaac_1935-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaac&issueURN=urn:PUL:bluemountain:bmtnaac_1935-06_01,ark:/88435/1g05ff25z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaad/bmtnaad.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=&issueURN=urn:PUL:bluemountain:bmtnaad,ark:/88435/wp988n45z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnaad/issues/1922/04_01/bmtnaad_1922-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnaad&issueURN=urn:PUL:bluemountain:bmtnaad_1922-04_01,ark:/88435/rx913s547
